SeqID,Genome_id,Gene_id,prot_id,Transporter_id,Transporter_level1,Transporter_level2,Transporter_level3,Transporter_level4,Transporter_level5
Ampqui1_297680,Ampqui1,CE297679_2655,297680,2.A.108.1.2,2,2.A,2.A.108,2.A.108.1,2.A.108.1.2
Ampqui1_298651,Ampqui1,CE298650_353,298651,5.B.2.3.1,5,5.B,5.B.2,5.B.2.3,5.B.2.3.1
Ampqui1_300981,Ampqui1,CE300980_3818,300981,2.A.3.4.2,2,2.A,2.A.3,2.A.3.4,2.A.3.4.2
Ampqui1_30114,Ampqui1,CE30113_15970,30114,2.A.106.2.5,2,2.A,2.A.106,2.A.106.2,2.A.106.2.5
Ampqui1_301390,Ampqui1,CE301389_2148,301390,2.A.1.58.1,2,2.A,2.A.1,2.A.1.58,2.A.1.58.1
Ampqui1_303114,Ampqui1,CE303113_198,303114,1.A.46.2.1,1,1.A,1.A.46,1.A.46.2,1.A.46.2.1
Ampqui1_303374,Ampqui1,CE303373_2554,303374,2.A.4.5.2,2,2.A,2.A.4,2.A.4.5,2.A.4.5.2
Ampqui1_305757,Ampqui1,CE305756_3288,305757,3.A.1.211.9,3,3.A,3.A.1,3.A.1.211,3.A.1.211.9
Ampqui1_311405,Ampqui1,CE311404_10445,311405,2.A.21.6.5,2,2.A,2.A.21,2.A.21.6,2.A.21.6.5
Ampqui1_31671,Ampqui1,CE31670_2741,31671,8.A.108.1.3,8,8.A,8.A.108,8.A.108.1,8.A.108.1.3
Ampqui1_318159,Ampqui1,CE318158_7331,318159,1.H.3.2.4,1,1.H,1.H.3,1.H.3.2,1.H.3.2.4
Ampqui1_318353,Ampqui1,CE318352_3604,318353,2.A.5.1.14,2,2.A,2.A.5,2.A.5.1,2.A.5.1.14
Ampqui1_319673,Ampqui1,CE319672_660,319673,2.A.1.13.27,2,2.A,2.A.1,2.A.1.13,2.A.1.13.27
Ampqui1_319767,Ampqui1,CE319766_2112,319767,2.A.1.2.35,2,2.A,2.A.1,2.A.1.2,2.A.1.2.35
Ampqui1_323169,Ampqui1,CE323168_1479,323169,3.A.1.206.1,3,3.A,3.A.1,3.A.1.206,3.A.1.206.1
Ampqui1_325867,Ampqui1,CE325866_1667,325867,1.A.1.7.9,1,1.A,1.A.1,1.A.1.7,1.A.1.7.9
Ampqui1_326126,Ampqui1,CE326125_437,326126,2.A.1.2.78,2,2.A,2.A.1,2.A.1.2,2.A.1.2.78
Ampqui1_328294,Ampqui1,CE328293_4338,328294,2.A.5.1.14,2,2.A,2.A.5,2.A.5.1,2.A.5.1.14
Ampqui1_332845,Ampqui1,CE332844_3707,332845,2.A.96.1.3,2,2.A,2.A.96,2.A.96.1,2.A.96.1.3
Ampqui1_333545,Ampqui1,CE333544_508,333545,1.C.57.3.4,1,1.C,1.C.57,1.C.57.3,1.C.57.3.4
Ampqui1_334279,Ampqui1,CE334278_1007,334279,2.A.1.14.11,2,2.A,2.A.1,2.A.1.14,2.A.1.14.11
Ampqui1_335877,Ampqui1,CE335876_37609,335877,4.D.1.1.12,4,4.D,4.D.1,4.D.1.1,4.D.1.1.12
Ampqui1_335982,Ampqui1,CE335981_8414,335982,2.A.53.1.11,2,2.A,2.A.53,2.A.53.1,2.A.53.1.11
Ampqui1_337379,Ampqui1,CE337378_74,337379,2.A.1.1.131,2,2.A,2.A.1,2.A.1.1,2.A.1.1.131
Ampqui1_341081,Ampqui1,CE341080_39725,341081,2.A.3.10.19,2,2.A,2.A.3,2.A.3.10,2.A.3.10.19
Ampqui1_342544,Ampqui1,CE342543_1862,342544,9.B.27.5.2,9,9.B,9.B.27,9.B.27.5,9.B.27.5.2
Ampqui1_342824,Ampqui1,CE342823_5812,342824,8.A.6.1.1,8,8.A,8.A.6,8.A.6.1,8.A.6.1.1
Ampqui1_345565,Ampqui1,CE345564_1761,345565,2.A.1.1.40,2,2.A,2.A.1,2.A.1.1,2.A.1.1.40
Ampqui1_350781,Ampqui1,CE350780_729,350781,2.A.40.7.1,2,2.A,2.A.40,2.A.40.7,2.A.40.7.1
Ampqui1_357818,Ampqui1,CE357817_10918,357818,2.A.1.2.96,2,2.A,2.A.1,2.A.1.2,2.A.1.2.96
Ampqui1_358949,Ampqui1,CE358948_840,358949,8.A.114.1.3,8,8.A,8.A.114,8.A.114.1,8.A.114.1.3
Ampqui1_361829,Ampqui1,CE361828_32815,361829,2.A.1.9.4,2,2.A,2.A.1,2.A.1.9,2.A.1.9.4
Ampqui1_362428,Ampqui1,CE362427_4085,362428,2.A.126.1.9,2,2.A,2.A.126,2.A.126.1,2.A.126.1.9
Ampqui1_364391,Ampqui1,CE364390_9413,364391,2.A.1.3.79,2,2.A,2.A.1,2.A.1.3,2.A.1.3.79
Ampqui1_372513,Ampqui1,CE372512_5148,372513,2.A.17.2.5,2,2.A,2.A.17,2.A.17.2,2.A.17.2.5
Ampqui1_375543,Ampqui1,CE375542_4941,375543,9.B.311.1.3,9,9.B,9.B.311,9.B.311.1,9.B.311.1.3
Ampqui1_37993,Ampqui1,CE37992_468,37993,2.A.1.1.39,2,2.A,2.A.1,2.A.1.1,2.A.1.1.39
Ampqui1_403008,Ampqui1,gw1.10.67.1,403008,2.A.1.2.77,2,2.A,2.A.1,2.A.1.2,2.A.1.2.77
Ampqui1_407653,Ampqui1,gw1.7.433.1,407653,9.A.14.5.2,9,9.A,9.A.14,9.A.14.5,9.A.14.5.2
Ampqui1_409083,Ampqui1,gw1.4.912.1,409083,1.A.4.9.4,1,1.A,1.A.4,1.A.4.9,1.A.4.9.4
Ampqui1_413055,Ampqui1,gw1.1.2528.1,413055,9.B.313.1.1,9,9.B,9.B.313,9.B.313.1,9.B.313.1.1
Ampqui1_416277,Ampqui1,gw1.4.1785.1,416277,1.A.4.9.3,1,1.A,1.A.4,1.A.4.9,1.A.4.9.3
Ampqui1_433584,Ampqui1,gw1.4.3746.1,433584,2.A.1.2.31,2,2.A,2.A.1,2.A.1.2,2.A.1.2.31
Ampqui1_435261,Ampqui1,gw1.9.1327.1,435261,9.B.142.3.17,9,9.B,9.B.142,9.B.142.3,9.B.142.3.17
Ampqui1_435714,Ampqui1,e_gw1.1.61.1,435714,2.A.1.1.8,2,2.A,2.A.1,2.A.1.1,2.A.1.1.8
Ampqui1_436220,Ampqui1,e_gw1.1.4250.1,436220,9.B.313.1.7,9,9.B,9.B.313,9.B.313.1,9.B.313.1.7
Ampqui1_436224,Ampqui1,e_gw1.1.4508.1,436224,2.A.1.14.4,2,2.A,2.A.1,2.A.1.14,2.A.1.14.4
Ampqui1_436531,Ampqui1,e_gw1.1.1548.1,436531,9.B.51.1.6,9,9.B,9.B.51,9.B.51.1,9.B.51.1.6
Ampqui1_436673,Ampqui1,e_gw1.1.333.1,436673,1.A.38.1.1,1,1.A,1.A.38,1.A.38.1,1.A.38.1.1
Ampqui1_436690,Ampqui1,e_gw1.1.1657.1,436690,4.E.1.1.3,4,4.E,4.E.1,4.E.1.1,4.E.1.1.3
Ampqui1_436789,Ampqui1,e_gw1.1.396.1,436789,2.A.1.7.25,2,2.A,2.A.1,2.A.1.7,2.A.1.7.25
Ampqui1_437400,Ampqui1,e_gw1.1.1165.1,437400,2.A.1.19.38,2,2.A,2.A.1,2.A.1.19,2.A.1.19.38
Ampqui1_437970,Ampqui1,e_gw1.1.1321.1,437970,1.A.55.4.1,1,1.A,1.A.55,1.A.55.4,1.A.55.4.1
Ampqui1_438106,Ampqui1,e_gw1.1.3097.1,438106,9.B.213.1.2,9,9.B,9.B.213,9.B.213.1,9.B.213.1.2
Ampqui1_438263,Ampqui1,e_gw1.1.3844.1,438263,2.A.1.7.25,2,2.A,2.A.1,2.A.1.7,2.A.1.7.25
Ampqui1_438400,Ampqui1,e_gw1.1.3683.1,438400,9.A.15.1.1,9,9.A,9.A.15,9.A.15.1,9.A.15.1.1
Ampqui1_438418,Ampqui1,e_gw1.1.2296.1,438418,3.D.1.6.2,3,3.D,3.D.1,3.D.1.6,3.D.1.6.2
Ampqui1_438442,Ampqui1,e_gw1.1.2101.1,438442,9.B.119.1.1,9,9.B,9.B.119,9.B.119.1,9.B.119.1.1
Ampqui1_438721,Ampqui1,e_gw1.1.5264.1,438721,8.A.128.5.5,8,8.A,8.A.128,8.A.128.5,8.A.128.5.5
Ampqui1_438967,Ampqui1,e_gw1.1.5490.1,438967,2.A.66.1.5,2,2.A,2.A.66,2.A.66.1,2.A.66.1.5
Ampqui1_439033,Ampqui1,e_gw1.1.3567.1,439033,1.A.23.4.9,1,1.A,1.A.23,1.A.23.4,1.A.23.4.9
Ampqui1_439055,Ampqui1,e_gw1.1.2254.1,439055,1.A.17.1.17,1,1.A,1.A.17,1.A.17.1,1.A.17.1.17
Ampqui1_439471,Ampqui1,e_gw1.1.5516.1,439471,3.A.3.5.14,3,3.A,3.A.3,3.A.3.5,3.A.3.5.14
Ampqui1_440047,Ampqui1,e_gw1.1.3280.1,440047,2.A.50.1.1,2,2.A,2.A.50,2.A.50.1,2.A.50.1.1
Ampqui1_440064,Ampqui1,e_gw1.1.2275.1,440064,9.A.49.1.12,9,9.A,9.A.49,9.A.49.1,9.A.49.1.12
Ampqui1_440553,Ampqui1,e_gw1.2.1916.1,440553,9.B.316.1.2,9,9.B,9.B.316,9.B.316.1,9.B.316.1.2
Ampqui1_440645,Ampqui1,e_gw1.2.573.1,440645,9.B.313.1.2,9,9.B,9.B.313,9.B.313.1,9.B.313.1.2
Ampqui1_441371,Ampqui1,e_gw1.2.3380.1,441371,9.B.313.1.4,9,9.B,9.B.313,9.B.313.1,9.B.313.1.4
Ampqui1_441595,Ampqui1,e_gw1.2.3179.1,441595,5.B.1.1.7,5,5.B,5.B.1,5.B.1.1,5.B.1.1.7
Ampqui1_441943,Ampqui1,e_gw1.2.1125.1,441943,2.A.1.48.4,2,2.A,2.A.1,2.A.1.48,2.A.1.48.4
Ampqui1_442073,Ampqui1,e_gw1.2.3049.1,442073,2.A.1.1.69,2,2.A,2.A.1,2.A.1.1,2.A.1.1.69
Ampqui1_442179,Ampqui1,e_gw1.2.3595.1,442179,9.B.56.2.3,9,9.B,9.B.56,9.B.56.2,9.B.56.2.3
Ampqui1_442308,Ampqui1,e_gw1.2.1061.1,442308,9.B.188.1.2,9,9.B,9.B.188,9.B.188.1,9.B.188.1.2
Ampqui1_443121,Ampqui1,e_gw1.2.3810.1,443121,2.A.16.2.3,2,2.A,2.A.16,2.A.16.2,2.A.16.2.3
Ampqui1_443648,Ampqui1,e_gw1.2.3567.1,443648,4.D.1.4.2,4,4.D,4.D.1,4.D.1.4,4.D.1.4.2
Ampqui1_443819,Ampqui1,e_gw1.2.660.1,443819,2.A.53.1.1,2,2.A,2.A.53,2.A.53.1,2.A.53.1.1
Ampqui1_444475,Ampqui1,e_gw1.3.138.1,444475,2.A.3.10.14,2,2.A,2.A.3,2.A.3.10,2.A.3.10.14
Ampqui1_444550,Ampqui1,e_gw1.3.2728.1,444550,2.A.5.5.3,2,2.A,2.A.5,2.A.5.5,2.A.5.5.3
Ampqui1_444876,Ampqui1,e_gw1.3.1049.1,444876,2.A.1.2.16,2,2.A,2.A.1,2.A.1.2,2.A.1.2.16
Ampqui1_445000,Ampqui1,e_gw1.3.2925.1,445000,3.A.20.1.5,3,3.A,3.A.20,3.A.20.1,3.A.20.1.5
Ampqui1_445469,Ampqui1,e_gw1.3.2495.1,445469,2.A.1.1.138,2,2.A,2.A.1,2.A.1.1,2.A.1.1.138
Ampqui1_445752,Ampqui1,e_gw1.3.1687.1,445752,3.A.3.3.1,3,3.A,3.A.3,3.A.3.3,3.A.3.3.1
Ampqui1_445829,Ampqui1,e_gw1.3.3532.1,445829,4.D.3.1.5,4,4.D,4.D.3,4.D.3.1,4.D.3.1.5
Ampqui1_445889,Ampqui1,e_gw1.3.1920.1,445889,1.N.6.1.1,1,1.N,1.N.6,1.N.6.1,1.N.6.1.1
Ampqui1_445961,Ampqui1,e_gw1.3.1456.1,445961,2.A.7.24.7,2,2.A,2.A.7,2.A.7.24,2.A.7.24.7
Ampqui1_446120,Ampqui1,e_gw1.3.3496.1,446120,2.A.1.1.57,2,2.A,2.A.1,2.A.1.1,2.A.1.1.57
Ampqui1_446133,Ampqui1,e_gw1.3.3089.1,446133,9.B.51.1.4,9,9.B,9.B.51,9.B.51.1,9.B.51.1.4
Ampqui1_446408,Ampqui1,e_gw1.3.342.1,446408,2.A.1.14.19,2,2.A,2.A.1,2.A.1.14,2.A.1.14.19
Ampqui1_446409,Ampqui1,e_gw1.3.3794.1,446409,2.A.69.2.1,2,2.A,2.A.69,2.A.69.2,2.A.69.2.1
Ampqui1_446537,Ampqui1,e_gw1.3.2906.1,446537,3.A.1.201.10,3,3.A,3.A.1,3.A.1.201,3.A.1.201.10
Ampqui1_446608,Ampqui1,e_gw1.3.1392.1,446608,2.A.5.1.14,2,2.A,2.A.5,2.A.5.1,2.A.5.1.14
Ampqui1_446643,Ampqui1,e_gw1.3.715.1,446643,4.D.3.2.1,4,4.D,4.D.3,4.D.3.2,4.D.3.2.1
Ampqui1_446965,Ampqui1,e_gw1.3.1354.1,446965,9.B.313.1.9,9,9.B,9.B.313,9.B.313.1,9.B.313.1.9
Ampqui1_447585,Ampqui1,e_gw1.4.3092.1,447585,9.B.102.5.8,9,9.B,9.B.102,9.B.102.5,9.B.102.5.8
Ampqui1_447784,Ampqui1,e_gw1.4.172.1,447784,2.A.17.2.2,2,2.A,2.A.17,2.A.17.2,2.A.17.2.2
Ampqui1_447982,Ampqui1,e_gw1.4.3098.1,447982,8.A.128.3.4,8,8.A,8.A.128,8.A.128.3,8.A.128.3.4
Ampqui1_447983,Ampqui1,e_gw1.4.1571.1,447983,2.A.1.14.11,2,2.A,2.A.1,2.A.1.14,2.A.1.14.11
Ampqui1_44800,Ampqui1,CE44799_2679,44800,9.A.34.1.1,9,9.A,9.A.34,9.A.34.1,9.A.34.1.1
Ampqui1_448061,Ampqui1,e_gw1.4.3182.1,448061,2.A.3.4.7,2,2.A,2.A.3,2.A.3.4,2.A.3.4.7
Ampqui1_448159,Ampqui1,e_gw1.4.981.1,448159,9.B.313.1.5,9,9.B,9.B.313,9.B.313.1,9.B.313.1.5
Ampqui1_448295,Ampqui1,e_gw1.4.1286.1,448295,2.A.121.2.9,2,2.A,2.A.121,2.A.121.2,2.A.121.2.9
Ampqui1_448330,Ampqui1,e_gw1.4.3809.1,448330,2.A.1.14.11,2,2.A,2.A.1,2.A.1.14,2.A.1.14.11
Ampqui1_448600,Ampqui1,e_gw1.4.2452.1,448600,1.A.56.1.16,1,1.A,1.A.56,1.A.56.1,1.A.56.1.16
Ampqui1_449016,Ampqui1,e_gw1.4.2079.1,449016,2.A.1.2.77,2,2.A,2.A.1,2.A.1.2,2.A.1.2.77
Ampqui1_449140,Ampqui1,e_gw1.4.2620.1,449140,2.A.39.2.4,2,2.A,2.A.39,2.A.39.2,2.A.39.2.4
Ampqui1_449143,Ampqui1,e_gw1.4.831.1,449143,1.A.14.3.6,1,1.A,1.A.14,1.A.14.3,1.A.14.3.6
Ampqui1_449417,Ampqui1,e_gw1.4.815.1,449417,2.A.57.3.3,2,2.A,2.A.57,2.A.57.3,2.A.57.3.3
Ampqui1_449622,Ampqui1,e_gw1.4.190.1,449622,1.A.35.3.2,1,1.A,1.A.35,1.A.35.3,1.A.35.3.2
Ampqui1_449651,Ampqui1,e_gw1.4.3466.1,449651,3.A.1.210.2,3,3.A,3.A.1,3.A.1.210,3.A.1.210.2
Ampqui1_449765,Ampqui1,e_gw1.4.3607.1,449765,2.A.50.4.5,2,2.A,2.A.50,2.A.50.4,2.A.50.4.5
Ampqui1_449767,Ampqui1,e_gw1.4.827.1,449767,1.A.56.3.2,1,1.A,1.A.56,1.A.56.3,1.A.56.3.2
Ampqui1_449817,Ampqui1,e_gw1.4.839.1,449817,2.A.21.6.6,2,2.A,2.A.21,2.A.21.6,2.A.21.6.6
Ampqui1_449878,Ampqui1,e_gw1.4.2790.1,449878,2.A.39.3.1,2,2.A,2.A.39,2.A.39.3,2.A.39.3.1
Ampqui1_450257,Ampqui1,e_gw1.4.3308.1,450257,9.A.26.1.4,9,9.A,9.A.26,9.A.26.1,9.A.26.1.4
Ampqui1_450341,Ampqui1,e_gw1.4.1544.1,450341,5.B.1.5.4,5,5.B,5.B.1,5.B.1.5,5.B.1.5.4
Ampqui1_450494,Ampqui1,e_gw1.4.3011.1,450494,2.A.1.14.11,2,2.A,2.A.1,2.A.1.14,2.A.1.14.11
Ampqui1_45080,Ampqui1,CE45079_6402,45080,2.A.36.4.4,2,2.A,2.A.36,2.A.36.4,2.A.36.4.4
Ampqui1_450937,Ampqui1,e_gw1.5.288.1,450937,1.A.67.1.5,1,1.A,1.A.67,1.A.67.1,1.A.67.1.5
Ampqui1_451267,Ampqui1,e_gw1.5.261.1,451267,3.A.1.208.11,3,3.A,3.A.1,3.A.1.208,3.A.1.208.11
Ampqui1_451545,Ampqui1,e_gw1.5.1806.1,451545,2.A.2.6.1,2,2.A,2.A.2,2.A.2.6,2.A.2.6.1
Ampqui1_451641,Ampqui1,e_gw1.5.1926.1,451641,3.A.16.1.5,3,3.A,3.A.16,3.A.16.1,3.A.16.1.5
Ampqui1_451665,Ampqui1,e_gw1.5.214.1,451665,1.A.11.3.3,1,1.A,1.A.11,1.A.11.3,1.A.11.3.3
Ampqui1_451812,Ampqui1,e_gw1.5.432.1,451812,9.B.313.1.2,9,9.B,9.B.313,9.B.313.1,9.B.313.1.2
Ampqui1_451921,Ampqui1,e_gw1.5.1704.1,451921,2.A.1.13.18,2,2.A,2.A.1,2.A.1.13,2.A.1.13.18
Ampqui1_452695,Ampqui1,e_gw1.5.1351.1,452695,1.A.1.11.23,1,1.A,1.A.1,1.A.1.11,1.A.1.11.23
Ampqui1_452866,Ampqui1,e_gw1.6.1797.1,452866,2.A.100.1.3,2,2.A,2.A.100,2.A.100.1,2.A.100.1.3
Ampqui1_452936,Ampqui1,e_gw1.6.118.1,452936,3.A.5.8.1,3,3.A,3.A.5,3.A.5.8,3.A.5.8.1
Ampqui1_452977,Ampqui1,e_gw1.6.770.1,452977,5.B.1.5.4,5,5.B,5.B.1,5.B.1.5,5.B.1.5.4
Ampqui1_453234,Ampqui1,e_gw1.6.1090.1,453234,9.B.313.1.2,9,9.B,9.B.313,9.B.313.1,9.B.313.1.2
Ampqui1_453254,Ampqui1,e_gw1.6.1940.1,453254,2.A.1.14.36,2,2.A,2.A.1,2.A.1.14,2.A.1.14.36
Ampqui1_453760,Ampqui1,e_gw1.6.897.1,453760,9.B.313.1.4,9,9.B,9.B.313,9.B.313.1,9.B.313.1.4
Ampqui1_453982,Ampqui1,e_gw1.6.317.1,453982,1.A.8.6.4,1,1.A,1.A.8,1.A.8.6,1.A.8.6.4
Ampqui1_454231,Ampqui1,e_gw1.6.471.1,454231,2.A.53.1.2,2,2.A,2.A.53,2.A.53.1,2.A.53.1.2
Ampqui1_454338,Ampqui1,e_gw1.6.1328.1,454338,5.B.1.1.10,5,5.B,5.B.1,5.B.1.1,5.B.1.1.10
Ampqui1_454449,Ampqui1,e_gw1.6.1475.1,454449,2.A.1.14.11,2,2.A,2.A.1,2.A.1.14,2.A.1.14.11
Ampqui1_455607,Ampqui1,e_gw1.7.1455.1,455607,2.A.1.13.27,2,2.A,2.A.1,2.A.1.13,2.A.1.13.27
Ampqui1_456010,Ampqui1,e_gw1.7.1715.1,456010,1.A.8.6.4,1,1.A,1.A.8,1.A.8.6,1.A.8.6.4
Ampqui1_456609,Ampqui1,e_gw1.7.1428.1,456609,1.A.111.1.2,1,1.A,1.A.111,1.A.111.1,1.A.111.1.2
Ampqui1_457023,Ampqui1,e_gw1.8.1041.1,457023,9.B.313.1.9,9,9.B,9.B.313,9.B.313.1,9.B.313.1.9
Ampqui1_45732,Ampqui1,CE45731_7090,45732,1.C.113.1.9,1,1.C,1.C.113,1.C.113.1,1.C.113.1.9
Ampqui1_457507,Ampqui1,e_gw1.8.198.1,457507,3.A.1.208.12,3,3.A,3.A.1,3.A.1.208,3.A.1.208.12
Ampqui1_457630,Ampqui1,e_gw1.8.1561.1,457630,2.A.1.14.11,2,2.A,2.A.1,2.A.1.14,2.A.1.14.11
Ampqui1_457752,Ampqui1,e_gw1.8.1207.1,457752,9.A.6.1.1,9,9.A,9.A.6,9.A.6.1,9.A.6.1.1
Ampqui1_457895,Ampqui1,e_gw1.8.392.1,457895,1.A.46.2.1,1,1.A,1.A.46,1.A.46.2,1.A.46.2.1
Ampqui1_458024,Ampqui1,e_gw1.8.823.1,458024,2.A.1.1.40,2,2.A,2.A.1,2.A.1.1,2.A.1.1.40
Ampqui1_458418,Ampqui1,e_gw1.9.212.1,458418,1.A.56.1.18,1,1.A,1.A.56,1.A.56.1,1.A.56.1.18
Ampqui1_458507,Ampqui1,e_gw1.9.399.1,458507,2.A.3.10.3,2,2.A,2.A.3,2.A.3.10,2.A.3.10.3
Ampqui1_45850,Ampqui1,CE45849_2681,45850,9.B.311.1.3,9,9.B,9.B.311,9.B.311.1,9.B.311.1.3
Ampqui1_458889,Ampqui1,e_gw1.9.868.1,458889,2.A.16.2.3,2,2.A,2.A.16,2.A.16.2,2.A.16.2.3
Ampqui1_458929,Ampqui1,e_gw1.9.892.1,458929,2.A.22.1.9,2,2.A,2.A.22,2.A.22.1,2.A.22.1.9
Ampqui1_459082,Ampqui1,e_gw1.9.1213.1,459082,2.A.53.1.2,2,2.A,2.A.53,2.A.53.1,2.A.53.1.2
Ampqui1_459786,Ampqui1,e_gw1.10.523.1,459786,8.A.174.1.1,8,8.A,8.A.174,8.A.174.1,8.A.174.1.1
Ampqui1_459974,Ampqui1,e_gw1.10.743.1,459974,2.A.1.1.38,2,2.A,2.A.1,2.A.1.1,2.A.1.1.38
Ampqui1_460027,Ampqui1,e_gw1.10.547.1,460027,1.A.88.1.4,1,1.A,1.A.88,1.A.88.1,1.A.88.1.4
Ampqui1_460084,Ampqui1,e_gw1.10.382.1,460084,8.A.114.1.5,8,8.A,8.A.114,8.A.114.1,8.A.114.1.5
Ampqui1_460343,Ampqui1,e_gw1.11.570.1,460343,2.A.1.7.13,2,2.A,2.A.1,2.A.1.7,2.A.1.7.13
Ampqui1_460893,Ampqui1,e_gw1.12.84.1,460893,9.B.313.1.4,9,9.B,9.B.313,9.B.313.1,9.B.313.1.4
Ampqui1_461088,Ampqui1,e_gw1.12.334.1,461088,9.B.313.1.4,9,9.B,9.B.313,9.B.313.1,9.B.313.1.4
Ampqui1_461422,Ampqui1,e_gw1.13.100.1,461422,2.A.19.2.8,2,2.A,2.A.19,2.A.19.2,2.A.19.2.8
Ampqui1_461805,Ampqui1,e_gw1.13.195.1,461805,9.B.313.1.3,9,9.B,9.B.313,9.B.313.1,9.B.313.1.3
Ampqui1_464082,Ampqui1,estExt_Genewise1.C_1_t100217,464082,9.B.313.1.1,9,9.B,9.B.313,9.B.313.1,9.B.313.1.1
Ampqui1_464681,Ampqui1,estExt_Genewise1.C_1_t20384,464681,1.I.1.1.2,1,1.I,1.I.1,1.I.1.1,1.I.1.1.2
Ampqui1_465548,Ampqui1,estExt_Genewise1.C_1_t40372,465548,2.A.1.1.73,2,2.A,2.A.1,2.A.1.1,2.A.1.1.73
Ampqui1_465561,Ampqui1,estExt_Genewise1.C_1_t40391,465561,1.C.113.1.11,1,1.C,1.C.113,1.C.113.1,1.C.113.1.11
Ampqui1_466573,Ampqui1,estExt_Genewise1.C_1_t70191,466573,3.A.1.205.26,3,3.A,3.A.1,3.A.1.205,3.A.1.205.26
Ampqui1_466671,Ampqui1,estExt_Genewise1.C_1_t70313,466671,1.A.126.1.2,1,1.A,1.A.126,1.A.126.1,1.A.126.1.2
Ampqui1_466707,Ampqui1,estExt_Genewise1.C_1_t70352,466707,2.A.1.2.112,2,2.A,2.A.1,2.A.1.2,2.A.1.2.112
Ampqui1_467550,Ampqui1,estExt_Genewise1.C_1_t90308,467550,2.A.1.9.2,2,2.A,2.A.1,2.A.1.9,2.A.1.9.2
Ampqui1_468362,Ampqui1,estExt_Genewise1.C_2_t20376,468362,2.A.127.1.8,2,2.A,2.A.127,2.A.127.1,2.A.127.1.8
Ampqui1_468745,Ampqui1,estExt_Genewise1.C_2_t30320,468745,2.A.1.19.38,2,2.A,2.A.1,2.A.1.19,2.A.1.19.38
Ampqui1_468988,Ampqui1,estExt_Genewise1.C_2_t40093,468988,9.A.55.2.1,9,9.A,9.A.55,9.A.55.2,9.A.55.2.1
Ampqui1_469059,Ampqui1,estExt_Genewise1.C_2_t40165,469059,2.A.1.14.3,2,2.A,2.A.1,2.A.1.14,2.A.1.14.3
Ampqui1_469069,Ampqui1,estExt_Genewise1.C_2_t40175,469069,9.B.115.1.5,9,9.B,9.B.115,9.B.115.1,9.B.115.1.5
Ampqui1_470026,Ampqui1,estExt_Genewise1.C_2_t60327,470026,9.A.14.5.3,9,9.A,9.A.14,9.A.14.5,9.A.14.5.3
Ampqui1_470557,Ampqui1,estExt_Genewise1.C_2_t80043,470557,2.A.3.8.19,2,2.A,2.A.3,2.A.3.8,2.A.3.8.19
Ampqui1_471077,Ampqui1,estExt_Genewise1.C_3_t10492,471077,2.A.1.11.4,2,2.A,2.A.1,2.A.1.11,2.A.1.11.4
Ampqui1_471113,Ampqui1,estExt_Genewise1.C_3_t20031,471113,9.B.115.1.8,9,9.B,9.B.115,9.B.115.1,9.B.115.1.8
Ampqui1_471141,Ampqui1,estExt_Genewise1.C_3_t20092,471141,2.A.3.4.2,2,2.A,2.A.3,2.A.3.4,2.A.3.4.2
Ampqui1_471444,Ampqui1,estExt_Genewise1.C_3_t20482,471444,2.A.1.14.11,2,2.A,2.A.1,2.A.1.14,2.A.1.14.11
Ampqui1_471751,Ampqui1,estExt_Genewise1.C_3_t30404,471751,2.A.1.2.64,2,2.A,2.A.1,2.A.1.2,2.A.1.2.64
Ampqui1_471853,Ampqui1,estExt_Genewise1.C_3_t40150,471853,9.A.6.1.2,9,9.A,9.A.6,9.A.6.1,9.A.6.1.2
Ampqui1_471964,Ampqui1,estExt_Genewise1.C_3_t40276,471964,2.A.1.1.138,2,2.A,2.A.1,2.A.1.1,2.A.1.1.138
Ampqui1_472305,Ampqui1,estExt_Genewise1.C_3_t50132,472305,9.B.198.1.3,9,9.B,9.B.198,9.B.198.1,9.B.198.1.3
Ampqui1_472850,Ampqui1,estExt_Genewise1.C_3_t60279,472850,1.A.17.5.8,1,1.A,1.A.17,1.A.17.5,1.A.17.5.8
Ampqui1_473726,Ampqui1,estExt_Genewise1.C_4_t10412,473726,2.A.1.2.78,2,2.A,2.A.1,2.A.1.2,2.A.1.2.78
Ampqui1_475038,Ampqui1,estExt_Genewise1.C_4_t40445,475038,2.A.1.2.96,2,2.A,2.A.1,2.A.1.2,2.A.1.2.96
Ampqui1_475962,Ampqui1,estExt_Genewise1.C_4_t60442,475962,1.A.56.3.2,1,1.A,1.A.56,1.A.56.3,1.A.56.3.2
Ampqui1_477268,Ampqui1,estExt_Genewise1.C_5_t30238,477268,3.A.1.208.12,3,3.A,3.A.1,3.A.1.208,3.A.1.208.12
Ampqui1_477324,Ampqui1,estExt_Genewise1.C_5_t30298,477324,4.F.1.1.7,4,4.F,4.F.1,4.F.1.1,4.F.1.1.7
Ampqui1_477472,Ampqui1,estExt_Genewise1.C_5_t30462,477472,2.A.1.14.17,2,2.A,2.A.1,2.A.1.14,2.A.1.14.17
Ampqui1_477474,Ampqui1,estExt_Genewise1.C_5_t30464,477474,4.C.1.1.2,4,4.C,4.C.1,4.C.1.1,4.C.1.1.2
Ampqui1_477507,Ampqui1,estExt_Genewise1.C_5_t30500,477507,2.A.50.2.10,2,2.A,2.A.50,2.A.50.2,2.A.50.2.10
