	Genome_id	Species	Assembly_Length	Gene_number	Status	Publish_link	TaxID	superkingdom	kingdom	phylum	class	order	family	genus	species	taxonomy	Unnamed: 0	jrk_template	COMMENT on genus	primary_lifestyle	Secondary_lifestyle	Comment_on_lifestyle_template	Endophytic_interaction_capability_template	Plant_pathogenic_capacity_template	Decay_substrate_template	Decay_type_template	Aquatic_habitat_template	Animal_biotrophic_capacity_template	Specific_hosts	Growth_form_template	Fruitbody_type_template	Hymenium_type_template	Ectomycorrhiza_exploration_type_template	Ectomycorrhiza_lineage_template	primary_photobiont	secondary_photobiont
661	Olipa1	Oliveonia pauxilla	47,727,729	14,601	published	https://www.ncbi.nlm.nih.gov/pubmed/34893598	1026881.0	Eukaryota	Fungi	Basidiomycota	Agaricomycetes	Auriculariales		Oliveonia	Oliveonia pauxilla	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__;g__Oliveonia;s__Oliveonia pauxilla	8741.0	jrk05892		wood_saprotroph					wood		non-aquatic			filamentous_mycelium	corticioid	smooth				
662	Olpbor1	Olpidium bornovanus	28,245,108	8,477	published	https://www.ncbi.nlm.nih.gov/pubmed/33547391	278681.0	Eukaryota	Fungi	Olpidiomycota	Olpidiomycetes	Olpidiales	Olpidiaceae	Olpidium	Olpidium bornovanus	k__Fungi;p__Olpidiomycota;c__Olpidiomycetes;o__Olpidiales;f__Olpidiaceae;g__Olpidium;s__Olpidium bornovanus	1204.0	jrk05895		algal_parasite	plant_pathogen	hypervariable		leaf/fruit/seed_pathogen,algal_parasite	leaf/fruit/seed,roots,algal_material,animal_material		partly_aquatic			zoosporic-plasmodium_(aphelid)	zoosporangium	closed				
663	Ompol1	Omphalotus olearius	28,145,093	8,171	published	https://www.ncbi.nlm.nih.gov/pubmed/22726691	72120.0	Eukaryota	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Omphalotus	Omphalotus olearius	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Omphalotaceae;g__Omphalotus;s__Omphalotus olearius	8500.0	jrk05904		wood_saprotroph					wood	white_rot	non-aquatic			filamentous_mycelium	agaricoid	gills				
664	Ophdi1	Ophiobolus disseminans	41,683,814	16,027	published	https://www.ncbi.nlm.nih.gov/pubmed/32206138	1469910.0	Eukaryota	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Ophiobolus	Ophiobolus disseminans	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Ophiobolus;s__Ophiobolus disseminans	3997.0	jrk05924		litter_saprotroph	wood_saprotroph		no_endophytic_capacity		wood,leaf/fruit/seed		partly_aquatic			filamentous_mycelium	perithecium_(hymenium_hidden,_narrow_opening)	closed				
665	Ophau1	Ophiocordyceps australis	23,324,075	8,171	published	https://www.ncbi.nlm.nih.gov/pubmed/28970504	1399860.0	Eukaryota	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__Ophiocordyceps;s__Ophiocordyceps australis	7228.0	jrk05926		animal_parasite	animal_decomposer				animal_material		non-aquatic	animal_parasite		filamentous_mycelium	perithecium_(hymenium_hidden,_narrow_opening)	closed				
666	Ophca1	Ophiocordyceps camponoti-rufipedis	21,899,844	7,618	published	https://www.ncbi.nlm.nih.gov/pubmed/28970504	2004952.0	Eukaryota	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps camponoti-rufipedis	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__Ophiocordyceps;s__Ophiocordyceps camponoti-rufipedis	7228.0	jrk05926		animal_parasite	animal_decomposer				animal_material		non-aquatic	animal_parasite		filamentous_mycelium	perithecium_(hymenium_hidden,_narrow_opening)	closed				
667	Ophsi1	Ophiocordyceps sinensis	110,880,992	9,961	published	https://www.ncbi.nlm.nih.gov/pubmed/32579174	72228.0	Eukaryota	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps sinensis	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__Ophiocordyceps;s__Ophiocordyceps sinensis	7228.0	jrk05926		animal_parasite	animal_decomposer				animal_material		non-aquatic	animal_parasite		filamentous_mycelium	perithecium_(hymenium_hidden,_narrow_opening)	closed				
668	Ophnu1	Ophiostoma novo-ulmi	31,784,886	8,640	published	https://www.ncbi.nlm.nih.gov/pubmed/23542132	42373.0	Eukaryota	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Ophiostoma	Ophiostoma novo-ulmi	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Ophiostomatales;f__Ophiostomataceae;g__Ophiostoma;s__Ophiostoma novo-ulmi	7484.0	jrk05942		plant_pathogen	wood_saprotroph			wood_pathogen	wood	blue-staining	non-aquatic	arthropod-associated		filamentous_mycelium	perithecium_(hymenium_hidden,_narrow_opening)	closed				
669	Ophpic1	Ophiostoma piceae	32,840,360	8,884	published	https://www.ncbi.nlm.nih.gov/pubmed/23725015	61273.0	Eukaryota	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Ophiostoma	Ophiostoma piceae	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Ophiostomatales;f__Ophiostomataceae;g__Ophiostoma;s__Ophiostoma piceae	7484.0	jrk05942		plant_pathogen	wood_saprotroph			wood_pathogen	wood	blue-staining	non-aquatic	arthropod-associated		filamentous_mycelium	perithecium_(hymenium_hidden,_narrow_opening)	closed				
670	Ordco1	Ordospora colligata	2,290,528	1,820	published	https://www.ncbi.nlm.nih.gov/pubmed/25587016	174685.0	Eukaryota	Fungi	Microsporidia			Ordosporidae	Ordospora	Ordospora colligata	k__Fungi;p__Microsporidia;c__;o__;f__Ordosporidae;g__Ordospora;s__Ordospora colligata	10719.0	jrk05956		animal_parasite		obligate_animal_parasite	no_endophytic_capacity					animal_parasite		unicellular-aflagellate_(non-yeast)	none	none				
671	Orpsp1_1	Orpinomyces sp.	100,954,185	18,936	published	https://www.ncbi.nlm.nih.gov/pubmed/23709508	2002773.0	Eukaryota	Fungi	Chytridiomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Orpinomyces	Orpinomyces sp.	k__Fungi;p__Chytridiomycota;c__Neocallimastigomycetes;o__Neocallimastigales;f__Neocallimastigaceae;g__Orpinomyces;s__Orpinomyces sp.	10392.0	jrk09918		animal_endosymbiont	litter_saprotroph	anaerobic_gut_fungus_decomposing_ingested_plant_biomass			leaf/fruit/seed		non-aquatic	animal_endosymbiont		zoosporic-rhizomycelial_(chytrid-like)	zoosporangium	closed				
672	Oudmuc1	Oudemansiella mucida	61,732,987	18,562	published	https://www.ncbi.nlm.nih.gov/pubmed/33211093	139077.0	Eukaryota	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Mucidula	Mucidula mucida	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Physalacriaceae;g__Mucidula;s__Mucidula mucida	8520.0	jrk05307		wood_saprotroph	plant_pathogen			wood_pathogen	wood	white_rot	non-aquatic			filamentous_mycelium	agaricoid	gills				
673	Pacta1_2	Pachysolen tannophilus	12,597,116	5,675	published	https://www.ncbi.nlm.nih.gov/pubmed/27535936	4918.0	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales		Pachysolen	Pachysolen tannophilus	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__;g__Pachysolen;s__Pachysolen tannophilus	6330.0	jrk06016		nectar/tap_saprotroph					sugar-rich_substrates		non-aquatic	arthropod-associated		yeast	none	none				
674	Bysni1	Paecilomyces niveus	36,022,454	10,584	published	https://www.ncbi.nlm.nih.gov/pubmed/29930063	5093.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Paecilomyces	Paecilomyces niveus	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Thermoascaceae;g__Paecilomyces;s__Paecilomyces niveus	4465.0	jrk06019		foliar_endophyte	litter_saprotroph		foliar_endophyte		leaf/fruit/seed,animal_material	soft_rot	partly_aquatic	invertebrate_parasite		filamentous_mycelium						
675	Paevar1	Paecilomyces variotii	30,105,809	9,270	published	https://www.ncbi.nlm.nih.gov/pubmed/30619145	264951.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Paecilomyces	Paecilomyces variotii	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Thermoascaceae;g__Paecilomyces;s__Paecilomyces variotii	4465.0	jrk06019		foliar_endophyte	litter_saprotroph		foliar_endophyte		leaf/fruit/seed,animal_material	soft_rot	partly_aquatic	invertebrate_parasite		filamentous_mycelium						
676	Paevar_HGY_1	Paecilomyces variotii	32,365,222	9,230	published	https://www.ncbi.nlm.nih.gov/pubmed/30619145	264951.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Paecilomyces	Paecilomyces variotii	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Thermoascaceae;g__Paecilomyces;s__Paecilomyces variotii	4465.0	jrk06019		foliar_endophyte	litter_saprotroph		foliar_endophyte		leaf/fruit/seed,animal_material	soft_rot	partly_aquatic	invertebrate_parasite		filamentous_mycelium						
677	Panpap1	Panaeolus papilionaceus	50,889,730	17,466	published	https://www.ncbi.nlm.nih.gov/pubmed/33211093	330517.0	Eukaryota	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Panaeolus	Panaeolus papilionaceus	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Panaeolus;s__Panaeolus papilionaceus	8260.0	jrk06039		dung_saprotroph					dung		non-aquatic			filamentous_mycelium	agaricoid	gills				
678	Panru1	Panus rudis	36,358,364	13,568	published	https://www.ncbi.nlm.nih.gov/pubmed/33538380	48022.0	Eukaryota	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Panaceae	Panus	Panus rudis	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Panaceae;g__Panus;s__Panus rudis	9087.0	jrk06049		wood_saprotroph					wood	white_rot	non-aquatic			filamentous_mycelium	agaricoid	gills				
679	Parbr1	Paracoccidioides brasiliensis	29,059,745	7,876	published	https://www.ncbi.nlm.nih.gov/pubmed/22046142	121759.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Onygenales		Paracoccidioides	Paracoccidioides brasiliensis	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__;g__Paracoccidioides;s__Paracoccidioides brasiliensis	4500.0	jrk06071		animal_parasite	animal_decomposer		no_endophytic_capacity		animal_material		non-aquatic	animal_parasite/opportunistic_human_parasite		dimorphic_yeast						
680	Parbra1	Paracoccidioides brasiliensis	29,952,540	8,390	published	https://www.ncbi.nlm.nih.gov/pubmed/22046142	121759.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Onygenales		Paracoccidioides	Paracoccidioides brasiliensis	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__;g__Paracoccidioides;s__Paracoccidioides brasiliensis	4500.0	jrk06071		animal_parasite	animal_decomposer		no_endophytic_capacity		animal_material		non-aquatic	animal_parasite/opportunistic_human_parasite		dimorphic_yeast						
681	Parlu1	Paracoccidioides lutzii	32,925,248	8,826	published	https://www.ncbi.nlm.nih.gov/pubmed/22046142	1048829.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Onygenales		Paracoccidioides	Paracoccidioides lutzii	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__;g__Paracoccidioides;s__Paracoccidioides lutzii	4500.0	jrk06071		animal_parasite	animal_decomposer		no_endophytic_capacity		animal_material		non-aquatic	animal_parasite/opportunistic_human_parasite		dimorphic_yeast						
682	Parsp1	Paraconiothyrium sporulosum	38,464,024	14,745	published	https://www.ncbi.nlm.nih.gov/pubmed/27434633	1460663.0	Eukaryota	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria	Paraphaeosphaeria sporulosa	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Paraphaeosphaeria;s__Paraphaeosphaeria sporulosa	3771.0	jrk06145		wood_saprotroph			no_endophytic_capacity		wood		partly_aquatic			filamentous_mycelium	perithecium_(hymenium_hidden,_narrow_opening)	closed				
683	Parsa1	Paramicrosporidium saccamoebae	7,166,071	3,750	published	https://www.ncbi.nlm.nih.gov/pubmed/29171834	1246581.0	Eukaryota	Fungi	Cryptomycota				Paramicrosporidium	Paramicrosporidium saccamoebae	k__Fungi;p__Cryptomycota;c__;o__;f__;g__Paramicrosporidium;s__Paramicrosporidium saccamoebae	10736.0	jrk06123		protistan_parasite			no_endophytic_capacity		protist_material					unicellular-aflagellate_(non-yeast)	none	none				
684	Parch1	Paraphoma chrysanthemicola	40,663,325	15,089	published	https://www.ncbi.nlm.nih.gov/pubmed/34893598	798071.0	Eukaryota	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	Paraphoma chrysanthemicola	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Paraphoma;s__Paraphoma chrysanthemicola	4001.0	jrk06148		plant_pathogen	wood_saprotroph		no_endophytic_capacity	wood_pathogen	wood		partly_aquatic			filamentous_mycelium						
685	Parchr1	Paraphoma chrysanthemicola	40,162,222	15,009	published	https://www.ncbi.nlm.nih.gov/pubmed/34893598	798071.0	Eukaryota	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	Paraphoma chrysanthemicola	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Paraphoma;s__Paraphoma chrysanthemicola	4001.0	jrk06148		plant_pathogen	wood_saprotroph		no_endophytic_capacity	wood_pathogen	wood		partly_aquatic			filamentous_mycelium						
686	Parpo1	Parauncinula polyspora	28,016,241	6,046	published	https://www.ncbi.nlm.nih.gov/pubmed/31551331	2016243.0	Eukaryota	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Parauncinula	Parauncinula polyspora	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Parauncinula;s__Parauncinula polyspora	5666.0	jrk06196		plant_pathogen				leaf/fruit/seed_pathogen			non-aquatic			filamentous_mycelium	chasmothecium_(tiny_initially_closed_ascome_rupture_opening)_	closed				
687	Patat1	Patellaria atrata	28,693,344	9,794	published	https://www.ncbi.nlm.nih.gov/pubmed/32206138	703506.0	Eukaryota	Fungi	Ascomycota	Dothideomycetes	Patellariales	Patellariaceae	Patellaria	Patellaria atrata	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Patellariales;f__Patellariaceae;g__Patellaria;s__Patellaria atrata	3609.0	jrk06237		wood_saprotroph			no_endophytic_capacity		wood		partly_aquatic			filamentous_mycelium	apothecium_(hymenium_on_surface)	smooth				
688	Paxru2	Paxillus adelphus	64,458,135	18,999	published	https://www.ncbi.nlm.nih.gov/pubmed/25706625	1842050.0	Eukaryota	Fungi	Basidiomycota	Agaricomycetes	Boletales	Paxillaceae	Paxillus	Paxillus adelphus	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Paxillaceae;g__Paxillus;s__Paxillus adelphus	140.0	jrk06253		ectomycorrhizal							non-aquatic			filamentous_mycelium	agaricoid	gills	long-distance	/paxillus-gyrodon		
689	Paxam1	Paxillus ammoniavirescens	35,762,581	13,473	published	https://www.ncbi.nlm.nih.gov/pubmed/33046698	1132860.0	Eukaryota	Fungi	Basidiomycota	Agaricomycetes	Boletales	Paxillaceae	Paxillus	Paxillus ammoniavirescens	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Paxillaceae;g__Paxillus;s__Paxillus ammoniavirescens	140.0	jrk06253		ectomycorrhizal							non-aquatic			filamentous_mycelium	agaricoid	gills	long-distance	/paxillus-gyrodon		
690	Paxin1	Paxillus involutus	58,301,126	17,968	published	https://www.ncbi.nlm.nih.gov/pubmed/25706625	71150.0	Eukaryota	Fungi	Basidiomycota	Agaricomycetes	Boletales	Paxillaceae	Paxillus	Paxillus involutus	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Paxillaceae;g__Paxillus;s__Paxillus involutus	140.0	jrk06253		ectomycorrhizal							non-aquatic			filamentous_mycelium	agaricoid	gills	long-distance	/paxillus-gyrodon		
691	Pecora1	Pecoramyces sp.	106,834,627	17,740	published	https://www.ncbi.nlm.nih.gov/pubmed/30894845	2048554.0	Eukaryota	Fungi	Chytridiomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Pecoramyces	Pecoramyces sp.	k__Fungi;p__Chytridiomycota;c__Neocallimastigomycetes;o__Neocallimastigales;f__Neocallimastigaceae;g__Pecoramyces;s__Pecoramyces sp.	718.0	jrk11263		animal_endosymbiont	litter_saprotroph	anaerobic_gut_fungus_decomposing_ingested_plant_biomass			leaf/fruit/seed		non-aquatic	animal_endosymbiont		zoosporic-rhizomycelial_(chytrid-like)	zoosporangium	closed				
692	Penant1	Penicillium antarcticum	31,454,985	11,514	published	https://www.ncbi.nlm.nih.gov/pubmed/28368369	416450.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium antarcticum	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium antarcticum	4455.0	jrk06287		unspecified_saprotroph	foliar_endophyte	toxin-producing,animal_parasite_some_species,mycoparasite_some_species	foliar_endophyte		soil	mold	partly_aquatic	opportunistic_human_parasite		filamentous_mycelium						
693	Penar1	Penicillium arizonense	33,729,052	12,253	published	https://www.ncbi.nlm.nih.gov/pubmed/27739446	1835702.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium arizonense	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium arizonense	4455.0	jrk06287		unspecified_saprotroph	foliar_endophyte	toxin-producing,animal_parasite_some_species,mycoparasite_some_species	foliar_endophyte		soil	mold	partly_aquatic	opportunistic_human_parasite		filamentous_mycelium						
694	Penbra1	Penicillium brasilianum	35,888,622	11,943	published	https://www.ncbi.nlm.nih.gov/pubmed/26337871	104259.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium brasilianum	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium brasilianum	4455.0	jrk06287		unspecified_saprotroph	foliar_endophyte	toxin-producing,animal_parasite_some_species,mycoparasite_some_species	foliar_endophyte		soil	mold	partly_aquatic	opportunistic_human_parasite		filamentous_mycelium						
695	Pencam1	Penicillium camemberti	35,011,981	14,418	published	https://www.ncbi.nlm.nih.gov/pubmed/24407037	5075.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium camemberti	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium camemberti	4455.0	jrk06287		unspecified_saprotroph	foliar_endophyte	toxin-producing,animal_parasite_some_species,mycoparasite_some_species	foliar_endophyte		soil	mold	partly_aquatic	opportunistic_human_parasite		filamentous_mycelium						
696	PenchWisc1_1	Penicillium chrysogenum	32,223,735	13,671	published	https://www.ncbi.nlm.nih.gov/pubmed/18820685	5076.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium chrysogenum	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium chrysogenum	4455.0	jrk06287		unspecified_saprotroph	foliar_endophyte	toxin-producing,animal_parasite_some_species,mycoparasite_some_species	foliar_endophyte		soil	mold	partly_aquatic	opportunistic_human_parasite		filamentous_mycelium						
697	Pench1	Penicillium chrysogenum	31,340,922	11,396	published	https://www.ncbi.nlm.nih.gov/pubmed/28196534	5076.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium chrysogenum	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium chrysogenum	4455.0	jrk06287		unspecified_saprotroph	foliar_endophyte	toxin-producing,animal_parasite_some_species,mycoparasite_some_species	foliar_endophyte		soil	mold	partly_aquatic	opportunistic_human_parasite		filamentous_mycelium						
698	Pencop1	Penicillium coprophilum	28,360,408	8,999	published	https://www.ncbi.nlm.nih.gov/pubmed/28368369	36646.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium coprophilum	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium coprophilum	4455.0	jrk06287		unspecified_saprotroph	foliar_endophyte	toxin-producing,animal_parasite_some_species,mycoparasite_some_species	foliar_endophyte		soil	mold	partly_aquatic	opportunistic_human_parasite		filamentous_mycelium						
699	Pendec1	Penicillium decumbens	23,940,802	7,149	published	https://www.ncbi.nlm.nih.gov/pubmed/28368369	69771.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium decumbens	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium decumbens	4455.0	jrk06287		unspecified_saprotroph	foliar_endophyte	toxin-producing,animal_parasite_some_species,mycoparasite_some_species	foliar_endophyte		soil	mold	partly_aquatic	opportunistic_human_parasite		filamentous_mycelium						
700	Pendi1	Penicillium digitatum	25,956,151	9,118	published	https://www.ncbi.nlm.nih.gov/pubmed/23171342	36651.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium digitatum	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium digitatum	4455.0	jrk06287		unspecified_saprotroph	foliar_endophyte	toxin-producing,animal_parasite_some_species,mycoparasite_some_species	foliar_endophyte		soil	mold	partly_aquatic	opportunistic_human_parasite		filamentous_mycelium						
701	Pendig1	Penicillium digitatum	24,884,312	8,946	published	https://www.ncbi.nlm.nih.gov/pubmed/23171342	36651.0	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium digitatum	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium digitatum	4455.0	jrk06287		unspecified_saprotroph	foliar_endophyte	toxin-producing,animal_parasite_some_species,mycoparasite_some_species	foliar_endophyte		soil	mold	partly_aquatic	opportunistic_human_parasite		filamentous_mycelium						
